record_type,run_name,relative_path,target,completion,retention_class,retention_reason,config_relative_path,architecture_label,frame_count,canvas_size,active_size,lane_grid,lane_size,lane_pitch,parallel_expert_size,parallel_expert_pitch,serial_expert_size,top_k,alpha_min,alpha_initial,alpha_max,unmodulated_power_fraction_eval,router_noise_std,phase_learning_rate,router_phase_learning_rate,epochs,batch_size,test_interval_epochs,best_epoch,best_test_srcc,final_test_srcc,final_test_krcc,final_test_plcc,final_test_rmse,final_test_mae,optical_off_srcc,optical_srcc_delta,formal_checkpoint_relative_path,formal_checkpoint_sha256,vision_router_implementation,vision_router_selected_share,language_router_selected_share,run_size_bytes,pt_count,pt_size_bytes,phase_snapshot_count,phase_snapshot_size_bytes,latest_mtime_utc
run,lgvq_spatial_vggcorr_only_lr1000_s75,runs/lgvq_spatial_vggcorr_only_lr1000_s75,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_only_lr1000_s75.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,21,0.6283101317121935,0.6283101317121935,0.4558821007182048,0.66682351886914,8.57433795928955,6.75852632522583,0.5469092521560561,0.0814008795561374,runs/lgvq_spatial_vggcorr_only_lr1000_s75/best_observed_test_checkpoint.pt,666d0b8d1eb41f372567f51ecabf19abec92ddda416fd00769f5c9299863a11e,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",515342,0,0,0,0,2026-09-03T15:47:27.829961+00:00
run,lgvq_spatial_vggcorr_only_lr1000_s76,runs/lgvq_spatial_vggcorr_only_lr1000_s76,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_only_lr1000_s76.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6262285038727887,0.6262285038727887,0.4539509151576142,0.665728930043026,8.561986923217773,6.755031585693359,,,,,optical_parallel16_energy_top2,"[0.23342293500900269,0.1969086080789566,0.3637992739677429,0.2058691829442978]","[0.5,0.0,0.5,0.0]",126492,0,0,0,0,2026-09-03T14:28:54.023757+00:00
run,lgvq_spatial_vggcorr_only_lr1000_s77,runs/lgvq_spatial_vggcorr_only_lr1000_s77,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_only_lr1000_s77.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,13,0.6278347316618054,0.6278347316618054,0.45545723989487485,0.6671345314964863,8.542420387268066,6.747481822967529,0.5462988918124152,0.08153583984939017,runs/lgvq_spatial_vggcorr_only_lr1000_s77/best_observed_test_checkpoint.pt,1f8161163ebbb9d2dfdf1d5b88fe58e385ab888837247191ba8b35ddbe3e799a,optical_parallel16_energy_top2,"[0.2358870953321457,0.19982078671455383,0.3660394251346588,0.19825269281864166]","[0.5,0.0,0.5,0.0]",509881,0,0,0,0,2026-09-03T14:38:01.166888+00:00
run,lgvq_spatial_vggcorr_only_lr300,runs/lgvq_spatial_vggcorr_only_lr300,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_only_lr300.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr50_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6262556133482757,0.6262556133482757,0.45350030519347645,0.6651755733520217,8.552772521972656,6.761240005493164,,,,,optical_parallel16_energy_top2,"[0.23499104380607605,0.19847670197486877,0.36693549156188965,0.19959677755832672]","[0.5,0.0,0.5,0.0]",104500,0,0,0,0,2026-09-03T14:22:02.282194+00:00
run,lgvq_spatial_vggcorr_read_lr050,runs/lgvq_spatial_vggcorr_read_lr050,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_read_lr050.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr25_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6230546577133472,0.6230546577133472,0.4514146247880387,0.6632539503746556,8.572431564331055,6.777914524078369,,,,,optical_parallel16_energy_top2,"[0.23969534039497375,0.19802866876125336,0.36984768509864807,0.192428320646286]","[0.5,0.0,0.5,0.0]",48081,0,0,0,0,2026-09-03T14:16:54.222456+00:00
run,lgvq_spatial_vggcorr_read_lr100,runs/lgvq_spatial_vggcorr_read_lr100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_read_lr100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr50_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6230546577133472,0.6230546577133472,0.4514146247880387,0.6632539503746556,8.572431564331055,6.777914524078369,,,,,optical_parallel16_energy_top2,"[0.23969534039497375,0.19802866876125336,0.36984768509864807,0.192428320646286]","[0.5,0.0,0.5,0.0]",48079,0,0,0,0,2026-09-03T14:16:52.870502+00:00
run,lgvq_spatial_vggcorr_read_lr300,runs/lgvq_spatial_vggcorr_read_lr300,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_read_lr300.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6230545886446198,0.6230545886446198,0.45140175021763473,0.663254188578849,8.572428703308105,6.777908802032471,,,,,optical_parallel16_energy_top2,"[0.23969534039497375,0.19802866876125336,0.36984768509864807,0.192428320646286]","[0.5,0.0,0.5,0.0]",45452,0,0,0,0,2026-09-03T14:17:04.806097+00:00
run,lgvq_spatial_vggcorr_s75_all_lr010,runs/lgvq_spatial_vggcorr_s75_all_lr010,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_s75_all_lr010.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_local_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.0001,0.0001,60,32,1,0,0.6283174875316568,0.6283174875316568,0.45590784985901267,0.6668238555634882,8.574335098266602,6.758529186248779,0.546895334807494,0.08142215272416287,runs/lgvq_spatial_vggcorr_s75_all_lr010/best_observed_test_checkpoint.pt,a2345e73e9fe273696addbcf18fac147ece9c0866cd74f7e961329f6a1f80669,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",458913,0,0,0,0,2026-09-03T14:55:22.945040+00:00
run,lgvq_spatial_vggcorr_s75_read_lr010,runs/lgvq_spatial_vggcorr_s75_read_lr010,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_s75_read_lr010.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_local_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,60,32,1,0,0.6283101317121935,0.6283101317121935,0.4558821007182048,0.66682351886914,8.57433795928955,6.75852632522583,0.5469092521560561,0.0814008795561374,runs/lgvq_spatial_vggcorr_s75_read_lr010/best_observed_test_checkpoint.pt,d33a30a26991c3ca6b203a5fd6ec67d544cfa2e538c08a35b9cdfecc9b758132,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",455978,0,0,0,0,2026-09-03T14:52:18.668041+00:00
run,lgvq_spatial_vggcorr_s75_read_lr030,runs/lgvq_spatial_vggcorr_s75_read_lr030,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_s75_read_lr030.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_local_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,60,32,1,0,0.6283101317121935,0.6283101317121935,0.4558821007182048,0.66682351886914,8.57433795928955,6.75852632522583,0.5469092521560561,0.0814008795561374,runs/lgvq_spatial_vggcorr_s75_read_lr030/best_observed_test_checkpoint.pt,9eee8cbf3064d7beedd18b19f29a19bf044609c8f34486195298e146ce575ae8,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",455973,0,0,0,0,2026-09-03T14:52:22.231887+00:00
run,lgvq_spatial_vggcorr_s75_refine_lr100,runs/lgvq_spatial_vggcorr_s75_refine_lr100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_s75_refine_lr100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,60,32,1,,0.6283101317121935,0.6283101317121935,0.4558821007182048,0.66682351886914,8.57433795928955,6.75852632522583,,,,,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",90936,0,0,0,0,2026-09-03T14:33:40.064894+00:00
run,lgvq_spatial_vggcorr_s75_refine_lr300,runs/lgvq_spatial_vggcorr_s75_refine_lr300,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_s75_refine_lr300.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,60,32,1,,0.6283101317121935,0.6283101317121935,0.4558821007182048,0.66682351886914,8.57433795928955,6.75852632522583,,,,,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",90917,0,0,0,0,2026-09-03T14:33:47.388832+00:00
run,lgvq_spatial_vggcorr_s75_vision_lr100,runs/lgvq_spatial_vggcorr_s75_vision_lr100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_s75_vision_lr100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.001,0.001,80,32,1,,0.6283174875316568,0.6283174875316568,0.45590784985901267,0.6668238555634882,8.574335098266602,6.758529186248779,,,,,optical_parallel16_energy_top2,"[0.22983871400356293,0.19758065044879913,0.35999104380607605,0.21258960664272308]","[0.5,0.0,0.5,0.0]",94823,0,0,0,0,2026-09-03T14:33:41.108885+00:00
run,lgvq_spatial_vggcorr_scaled475_final,runs/lgvq_spatial_vggcorr_scaled475_final,spatial,complete,keep_formal_dependency,spatial calibrated upstream,configs/release/spatial_vggcorr_scaled475_final.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_local_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,,0.637078693925406,0.4611299718187218,0.6693538184296536,8.710933685302734,6.7713446617126465,0.5473563340282285,0.08972235989717747,,,optical_parallel16_energy_top2,"[0.1877240091562271,0.19018816947937012,0.32571685314178467,0.2963709533214569]","[0.5,0.0,0.5,0.0]",46684035,2,45858135,0,0,2026-09-03T16:09:56.745472+00:00
run,lgvq_spatial_vggcorr_vision_lr050,runs/lgvq_spatial_vggcorr_vision_lr050,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_vision_lr050.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.0003,0.0005,80,32,1,,0.6230546577133472,0.6230546577133472,0.4514146247880387,0.6632539503746556,8.572431564331055,6.777914524078369,,,,,optical_parallel16_energy_top2,"[0.23969534039497375,0.19802866876125336,0.36984768509864807,0.192428320646286]","[0.5,0.0,0.5,0.0]",46079,0,0,0,0,2026-09-03T14:25:59.126052+00:00
run,lgvq_spatial_vggcorr_vision_lr100,runs/lgvq_spatial_vggcorr_vision_lr100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_vision_lr100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.001,0.001,80,32,1,,0.6235223220662716,0.6235223220662716,0.45137600107682685,0.6639481232705783,8.598162651062012,6.769031524658203,,,,,optical_parallel16_energy_top2,"[0.23073476552963257,0.2058691829442978,0.3259408473968506,0.23745520412921906]","[0.5,0.0,0.5,0.0]",48698,0,0,0,0,2026-09-03T14:26:04.577973+00:00
run,lgvq_spatial_vggcorr_vision_lr300,runs/lgvq_spatial_vggcorr_vision_lr300,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_vision_lr300.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.003,0.003,80,32,1,,0.6273588826646894,0.6273588826646894,0.45420840656569295,0.6648127277463397,8.5920991897583,6.765458583831787,,,,,optical_parallel16_energy_top2,"[0.2432795763015747,0.20945340394973755,0.3566308319568634,0.19063620269298553]","[0.5,0.0,0.5,0.0]",48690,0,0,0,0,2026-09-03T14:26:11.189877+00:00
run,lgvq_temporal_qwenfront_o2_16f54_dc20,runs/lgvq_temporal_qwenfront_o2_16f54_dc20,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal.yaml,qwenfront_temporal_o2_16f49_vexpert54_alpha50_no_attention_v1,16,518,478,4,114,120,54,60,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,100,64,5,55,0.8356229739001646,0.8356229739001646,0.6274605691753995,0.856667226126175,7.276498794555664,5.785087585449219,0.7477161712849802,0.08790680261518435,runs/lgvq_temporal_qwenfront_o2_16f54_dc20/best_observed_test_checkpoint.pt,931594fc67be4b213a34f261e1630282a041bab820940ed5b0b856ccd821cdc2,optical_parallel16_energy_top2,"[0.0,0.45228493213653564,0.04771505296230316,0.5]","[0.5,0.5,0.0,0.0]",384962,0,0,0,0,2026-09-03T09:25:37.077276+00:00
run,lgvq_temporal_qwenfront_o2_16f54_dc20_accuracy,runs/lgvq_temporal_qwenfront_o2_16f54_dc20_accuracy,temporal,complete,keep_formal_dependency,temporal initialization root,configs/release/temporal_accuracy.yaml,qwenfront_temporal_o2_16f49_vexpert54_alpha50_no_attention_v1,16,518,478,4,114,120,54,60,109,2,0.5,0.57,0.9,0.2,0.03,0.015,0.02,100,64,5,35,0.8405909979243616,0.8405909979243616,0.633062378277418,0.8596583581721791,7.217004776000977,5.630876064300537,0.6899158647402912,0.15067513318407044,runs/lgvq_temporal_qwenfront_o2_16f54_dc20_accuracy/best_observed_test_checkpoint.pt,6589cdde6e47dc7e89e00630f781f726ff488e89c7e51fd7613dec5c61e37dc3,optical_parallel16_energy_top2,"[5.600358417723328e-05,0.49910393357276917,0.0010080644860863686,0.4998319745063782]","[0.5,0.5,0.0,0.0]",281329113,22,280928604,20,120134760,2026-09-03T09:55:15.348656+00:00
run,lgvq_temporal_qwenfront_o2_16f54_dc20_balanced,runs/lgvq_temporal_qwenfront_o2_16f54_dc20_balanced,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal16_balanced.yaml,qwenfront_temporal_o2_16f49_vexpert54_alpha50_no_attention_v1,16,518,478,4,114,120,54,60,109,2,0.5,0.57,0.9,0.2,0.08,0.01,0.024,60,64,5,0,0.8406834466777263,0.8406834466777263,0.6331396446098595,0.8596982702200134,7.214911937713623,5.6301589012146,0.6899158647402912,0.1507675819374351,runs/lgvq_temporal_qwenfront_o2_16f54_dc20_balanced/best_observed_test_checkpoint.pt,db3c5bde86f6cf002c896d51b0f5cedf3a4a4a682ba5cdc368f6b413816677e3,optical_parallel16_energy_top2,"[5.600358417723328e-05,0.49910393357276917,0.0010080644860863686,0.4998319745063782]","[0.5,0.5,0.0,0.0]",363078,0,0,0,0,2026-09-04T04:53:27.861336+00:00
run,lgvq_temporal_qwenfront_o2_16f54_dc20_balanced_standardized,runs/lgvq_temporal_qwenfront_o2_16f54_dc20_balanced_standardized,temporal,complete,keep_formal_dependency,formal temporal-16 source,configs/release/temporal16_balanced_standardized.yaml,qwenfront_temporal_o2_16f49_vexpert54_alpha50_no_attention_v1_srouterflatfield_v1_srouterstandardize_v1,16,518,478,4,114,120,54,60,109,2,0.5,0.57,0.9,0.2,0.08,0.01,0.024,60,64,5,0,0.8406834466777263,0.8406834466777263,0.6331396446098595,0.8596982722691338,7.2148966789245605,5.630147933959961,0.6899158647402912,0.1507675819374351,runs/lgvq_temporal_qwenfront_o2_16f54_dc20_balanced_standardized/best_observed_test_checkpoint.pt,e73b5da280fbe4b24cb00dda368247aa88ca3d432991df7451ee39fbba1e3bb4,optical_parallel16_energy_top2,"[5.600358417723328e-05,0.49910393357276917,0.0010080644860863686,0.4998319745063782]","[0.5,0.5,0.0,0.0]",286859909,16,286488759,12,72097752,2026-09-04T05:18:03.386704+00:00
run,lgvq_temporal_qwenfront_o2_36f37_dc20,runs/lgvq_temporal_qwenfront_o2_36f37_dc20,temporal,complete,keep_formal_dependency,formal temporal-36 source,configs/release/temporal36.yaml,qwenfront_temporal_o2_36f49_vexpert37_alpha50_no_attention_v1_srouterflatfield_v1_srouterstandardize_v1,36,518,478,6,77,79,37,40,109,2,0.5,0.57,0.9,0.2,0.08,0.02,0.032,100,48,5,,0.8484486239434331,0.8484486239434331,0.6436092326557009,0.870971324215095,6.933753967285156,5.254764080047607,,,,,optical_parallel36_energy_top2,"[0.260702908039093,0.2784249186515808,0.20681501924991608,0.2540571391582489]","[0.0,0.0,0.5,0.5]",296759184,12,296682930,9,55019106,2026-09-04T05:38:49.217680+00:00
run,lgvq_temporal_qwenfront_o2_36f37_dc20_accuracy,runs/lgvq_temporal_qwenfront_o2_36f37_dc20_accuracy,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal36_accuracy.yaml,qwenfront_temporal_o2_36f49_vexpert37_alpha50_no_attention_v1_srouterflatfield_v1_srouterstandardize_v1,36,518,478,6,77,79,37,40,109,2,0.5,0.57,0.9,0.2,0.05,0.018,0.028,100,48,5,,0.8495004745709939,0.8495004745709939,0.645012904361724,0.8748668750317549,6.8350934982299805,5.2438249588012695,,,,,optical_parallel36_energy_top2,"[0.22635404765605927,0.27217742800712585,0.22162485122680664,0.27984368801116943]","[0.0,0.0,0.5,0.5]",67024,0,0,0,0,2026-09-04T05:38:31.257942+00:00
run,lgvq_temporal_qwenfront_o2_36f37_dc20_strong_balance,runs/lgvq_temporal_qwenfront_o2_36f37_dc20_strong_balance,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal36_strong_balance.yaml,qwenfront_temporal_o2_36f49_vexpert37_alpha50_no_attention_v1_srouterflatfield_v1_srouterstandardize_v1,36,518,478,6,77,79,37,40,109,2,0.5,0.57,0.9,0.2,0.1,0.022,0.036,100,48,5,,0.8468435657775281,0.8468435657775281,0.638805842322246,0.8684203605556603,6.963222980499268,5.393791675567627,,,,,optical_parallel36_energy_top2,"[0.27016130089759827,0.25572481751441956,0.20338012278079987,0.2707337737083435]","[0.0,0.0,0.5,0.5]",70600,0,0,0,0,2026-09-04T05:38:36.073871+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_accuracy,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_accuracy,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_accuracy.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.03,0.018,0.028,100,64,5,30,0.8121370536169404,0.8121370536169404,0.5987174935071116,0.8211909907764354,8.286829948425293,6.252115726470947,0.6082664278605218,0.20387062575641868,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_accuracy/best_observed_test_checkpoint.pt,2e3231979a66acd1273796bdbcfa32f554792f892e31abfed97fb08e5d5cd8f9,optical_parallel16_energy_top2,"[0.4618677794933319,0.057945042848587036,0.44205495715141296,0.03813221678137779]","[0.5,0.5,0.0,0.0]",395143,0,0,0,0,2026-09-03T16:58:28.408514+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_balanced,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_balanced,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_balanced.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.05,0.018,0.028,100,64,5,35,0.8175819294851641,0.8175819294851641,0.6061221836994348,0.8300770606868904,7.781591415405273,5.9277729988098145,0.650757998633612,0.16682393085155212,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_balanced/best_observed_test_checkpoint.pt,56039361f9ab776b26ebfd585b4e2a8addbe396681ae57985b94cd1d7ef95ebb,optical_parallel16_energy_top2,"[0.2729988098144531,0.26702508330345154,0.21246515214443207,0.24751095473766327]","[0.5,0.5,0.0,0.0]",395306,0,0,0,0,2026-09-03T16:58:34.632522+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_compact,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_compact,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.025,0.018,0.028,100,64,5,15,0.8139131264360625,0.8139131264360625,0.6013059156439063,0.8290014196977792,7.685084342956543,6.0264573097229,0.6672143947494382,0.14669873168662428,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_compact/best_observed_test_checkpoint.pt,88d458c2f4d52ef2dcf92adfee722d385394c183bf6f45be8e56f9facd5d2f67,optical_parallel16_energy_top2,"[0.053166069090366364,0.5,0.05545599386096001,0.39137792587280273]","[0.5,0.5,0.0,0.0]",3669858,0,0,0,0,2026-09-03T16:58:32.648520+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_detector_standardized,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_detector_standardized,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_detector_standardized.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_sroutercrop45_v1_srouterflatfield_v1_srouterstandardize_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.08,0.018,0.05,100,64,5,0,0.8175764385057898,0.8175764385057898,0.6061093059773612,0.8300770665338497,7.7815775871276855,5.927766799926758,0.650757998633612,0.16681843987217781,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_detector_standardized/best_observed_test_checkpoint.pt,16d29123b90329fcd8563a6764ff404a6300652fc3d04de5511f5cea4fd18828,optical_parallel9_energy_top2,"[0.2729988098144531,0.26702508330345154,0.21246515214443207,0.24751095473766327]","[0.5,0.5,0.0,0.0]",407604,0,0,0,0,2026-09-03T17:32:22.552527+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_flatfield,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_flatfield,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_flatfield.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1_sroutercrop45_v1_srouterflatfield_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.08,0.018,0.05,100,64,5,0,0.8175764385057898,0.8175764385057898,0.6061093059773612,0.8300770470748292,7.781559944152832,5.927757740020752,0.650757998633612,0.16681843987217781,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_flatfield/best_observed_test_checkpoint.pt,03687d13d94c430422fdbb4b8aabe6e0e3a2db2082553722ea048f53e217e3ab,optical_parallel9_energy_top2,"[0.2729988098144531,0.26702508330345154,0.21246515214443207,0.24751095473766327]","[0.5,0.5,0.0,0.0]",406766,0,0,0,0,2026-09-03T17:26:55.912701+00:00
run,lgvq_temporal_qwenfront_o2_9f77_dc20_serial_balanced,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_serial_balanced,temporal,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/temporal9_compact_serial_balanced.yaml,qwenfront_temporal_o2_9f49_vexpert77_alpha50_no_attention_v1,9,518,478,3,156,160,77,79,109,2,0.5,0.57,0.9,0.2,0.06,0.018,0.028,100,64,5,35,0.8116152724385369,0.8116152724385369,0.6001597983793554,0.8240231810814149,8.009068489074707,6.080161094665527,0.6675475141648118,0.1440677582737251,runs/lgvq_temporal_qwenfront_o2_9f77_dc20_serial_balanced/best_observed_test_checkpoint.pt,a184b6333dc9401d6672e2a87c589f59160dfc9713055935cbbe140dfe939aac,optical_parallel16_energy_top2,"[0.25517722964286804,0.3447829484939575,0.22242134809494019,0.17761847376823425]","[0.5,0.5,0.0,0.0]",405487,0,0,0,0,2026-09-03T17:02:34.900730+00:00
